-13.02,-0.324597548692396,-0.489697812179584,-0.617325684669317
-12.32,-0.384766834725777,-0.574525623611095,-0.715625665500997
-11.76,-0.430288638878126,-0.638318671838445,-0.789749817528589
-11.04,-0.485321807599306,-0.71490055785228,-0.879011891555514
-10.24,-0.542117345749559,-0.79316269346291,-0.970616557003929
-9.76,-0.573903293607847,-0.836504473180314,-1.02166445893268
-8.96,-0.622929133705016,-0.902526925983517,-1.10001330932636
-8.32,-0.65920781339323,-0.950741462717325,-1.15740809091562
-7.68,-0.694058007141627,-0.994986909568309,-1.21026595057508
-7.04,-0.725878154219589,-1.03521157529361,-1.25835585861076
-6.24,-0.760285074084012,-1.08050684062389,-1.312350220931
-5.76,-0.77874953583676,-1.10490172313189,-1.34149003696534
-4.96,-0.805155176453904,-1.14060394118996,-1.38416908227049
-4.32,-0.821817700142057,-1.16509999816454,-1.41257472401906
-3.68,-0.834917682706496,-1.18535414920002,-1.43619723101322
-3.04,-0.843842265493518,-1.20023804676082,-1.45511248153914
-2.24,-0.849736006910696,-1.21252051019922,-1.47210506332556
-1.76,-0.852052528966162,-1.2172581332031,-1.47917667718525
-0.96,-0.852900434533053,-1.22006180126206,-1.48632629839489
-0.32,-0.851478722723993,-1.21825566262529,-1.4868984112899
0.32,-0.849287612084727,-1.21305037770707,-1.48172459274122
0.96,-0.845455336692914,-1.2040912747582,-1.47150782844246
1.76,-0.838108652342797,-1.1891071452897,-1.45383665193391
2.24,-0.834119284786292,-1.17917541208382,-1.44127259875875
3.04,-0.825176192473507,-1.15903604378553,-1.41554424962083
3.68,-0.811205430023929,-1.13794046493789,-1.39057993353429
4.32,-0.793828838701331,-1.11339652471605,-1.36195675728727
4.96,-0.77265015822861,-1.08458564143622,-1.32852424502094
5.76,-0.739200649056089,-1.04302185277792,-1.28052559423308
6.24,-0.716806125069897,-1.0149536032161,-1.24807900569877
7.04,-0.675317446352926,-0.960586536985516,-1.18552921884137
7.68,-0.638338423582521,-0.911774893261459,-1.12960754661913
8.32,-0.600374853498104,-0.861021483677335,-1.07116058061061
8.96,-0.561854690415394,-0.808392353495683,-1.01082555726347
9.76,-0.511345512088744,-0.739560830378851,-0.930636016022229
10.24,-0.479716210198533,-0.697222360919565,-0.879715231486688
11.04,-0.424826687122782,-0.623948311822722,-0.790499959337505
11.76,-0.373173798126166,-0.555487615184135,-0.705667261245463
12.32,-0.331568938474476,-0.500793749313436,-0.636754921735442
13.02,-0.277777665975348,-0.430489758774488,-0.54695010400553
