75,10.88900912,37.36720544,40.123467
76,10.54012356,37.31414581,39.99091043
77,10.191238,37.26108618,39.85835386
78,9.842352435,37.20802655,39.7257973
79,9.493466873,37.15496692,39.59324073
80,9.144581311,37.10190729,39.46068416
81,8.795695749,37.04884766,39.32812759
82,8.587807121,36.99578802,39.16368954
83,8.481652702,36.93399826,38.9982654
84,8.375498283,36.7868154,38.83284126
85,8.269343864,36.63963253,38.66741711
86,8.163189446,36.49244967,38.50199297
87,8.057035027,36.34526681,38.33656883
88,7.950880608,36.19808395,38.1716683
89,7.844726189,36.02472758,38.02156374
90,7.738571771,35.84838078,37.87145917
91,7.524772087,35.67203398,37.7213546
93,7.085027207,35.31934038,37.42114547
94,6.865154766,35.14299358,37.2710409
95,6.645282326,34.96664677,37.12093633
96,6.425409886,34.79029997,36.97083176
97,6.205537445,34.63827078,36.85698403
98,5.985665005,34.57190097,36.8039244
100,5.853413697,34.43916136,36.69780514
101,5.880730504,34.37279156,36.64474551
102,5.908047311,34.30642175,36.59168588
103,5.935364118,34.24005194,36.53862625
105,5.989997731,33.86427676,36.43250699
106,6.017314538,33.61553304,36.37773596
108,5.921703983,33.11804561,36.26717659
110,5.539934726,32.96896516,36.15661721
111,5.349050098,33.03680457,36.10133752
112,5.15816547,33.10464398,36.04605784
113,5.171506583,33.17248339,35.99077815
115,5.645148866,33.30816221,34.93378189
116,5.881970007,33.37600162,35.11537265
117,6.118791149,33.44384103,35.2969634
118,6.35561229,33.51168044,35.47855415
120,6.829254573,33.38987752,34.71685125
121,7.041790382,33.15916473,34.71355028
122,6.714245821,32.92845194,34.71024932
123,6.386701261,32.69773915,34.70694836
125,5.73161214,32.23631357,34.70034643
126,5.40406758,32.00560078,34.69704547
128,4.758695117,32.195778,34.69044355
131,4.804754482,32.53516491,34.68054066
133,4.835460726,32.74233248,34.67393873
136,4.881520091,32.45033573,34.56225025
138,4.912226335,32.25567123,34.42064802
141,4.231110928,31.96367448,34.20824469
143,3.733623495,31.49518086,34.06664246
146,3.308047153,30.95954369,33.97963979
148,3.064912382,31.05014198,33.92467955
151,2.768782427,31.18603942,33.84223919
154,2.743235728,31.32193685,33.75979882
155,2.734720162,31.367236,33.7323187
156,2.726204596,31.41253514,33.70483858
157,2.717689029,31.45738752,33.66452164
158,2.709173463,31.28104072,33.55396016
161,2.611238719,30.75200031,33.22227574
166,2.390375653,30.40017271,32.79357502
171,2.245941123,30.21638042,32.49983612
176,2.066811915,30.06491852,32.00129039
181,1.734962886,29.92751792,31.96616009
186,1.423850405,29.79011732,31.93102979
191,1.123657492,28.39853749,31.49736812
194,0.9644786,28.39680534,31.23187015
196,0.858359339,28.51314694,31.0548715
197,0.805299708,28.57131773,30.96637218
199,0.699180447,28.68765933,30.78937354
200,0.646120816,28.74583013,30.70989016
202,0.540001555,28.86217172,30.72566169
205,0.380822663,29.01680865,30.74931898
210,0.254440241,29.24330437,30.78874779
215,0.231725874,29.41190198,30.86411988
218,0.218097254,29.4131801,30.89419187
220,0.209011507,29.41403218,30.91294911
223,0.197518891,29.4153103,30.94108499
225,0.19837097,29.41616238,30.86346873
228,0.199649089,29.4174405,30.63113972
233,0.201779287,28.72571802,29.67610514
238,0.203909485,27.1126649,28.00786255
243,0.222386208,25.49961179,26.33961997
246,0.23858123,24.53177992,25.33867442
248,0.249377912,23.88655867,24.67137738
251,0.265572934,22.91872681,23.67043183
253,0.276369615,22.27350556,23.0031348
256,0.288265313,22.01474323,22.17949244
258,0.289117392,21.97092836,22.05414248
261,0.290395511,21.90520606,21.86611753
263,0.29124759,21.86139118,21.74076757
266,0.292525708,21.79566888,21.55274263
271,0.294655906,21.6861317,21.23936773
276,0.296786103,21.57659452,20.92599282
281,0.298916301,21.18719473,20.26362235
286,0.301046498,20.65642263,19.8701807
295,0.304880855,22.01680866,20.48073541
297,0.305732934,22.10740695,20.61641423
302,0.307863132,22.33390267,20.93153588
307,0.309993329,22.36310084,20.84167985
312,0.312123527,22.32052301,20.75182382
317,0.314253724,22.27794518,20.66196779
320,0.315531843,22.25239848,20.60805417
322,0.316383922,22.23536735,20.57211176
327,0.31851412,22.19278951,20.48225573
